Sale_ID,Sale_Date,Year,Month,Country,State_Region,City,Dealer_Name,Brand,Model,Vehicle_Type,Vehicle_Segment,Fuel_Type,Transmission,Vehicle_Year,Customer_Age,Customer_Gender,Customer_Type,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Finance_Status,Customer_Rating
AS110729,2024-11-28,2024,Nov,USA,Florida,Tampa,Global Wheels 7,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2025,49,Female,Corporate,3,43378.88,6477.98,123658.67,99034.06,24624.61,0.1991,Cash,Not Required,4.0
AS110730,2024-05-01,2024,May,Japan,Tokyo,Tokyo,CityDrive 10,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2022,28,Female,Corporate,1,72104.32,3640.78,68463.54,55990.19,12473.35,0.1822,Bank Finance,Approved,4.5
AS110731,2026-02-19,2026,Feb,India,Telangana,Warangal,CityDrive 15,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,30,Female,Retail,1,38444.77,5246.69,33198.08,22600.45,10597.63,0.3192,Bank Finance,Approved,4.1
AS110732,2026-06-02,2026,Jun,Japan,Aichi,Nagoya,Prime Auto 15,Tesla,Model Y,SUV,Electric,Electric,Automatic,2023,49,Male,Fleet,1,46577.11,6370.43,40206.67,34416.87,5789.8,0.144,Lease,Rejected,4.2
AS110733,2026-06-23,2026,Jun,Australia,Western Australia,Perth,Metro Motors 11,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,38,Female,Retail,1,20232.19,1660.14,18572.05,14982.11,3589.94,0.1933,Cash,Not Required,3.2
AS110734,2024-01-16,2024,Jan,India,Karnataka,Mysuru,Metro Motors 5,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2025,42,Male,Retail,1,51719.53,6694.44,45025.09,35574.09,9451.0,0.2099,Credit Card,Not Required,3.8
AS110735,2025-02-21,2025,Feb,UAE,Sharjah,Sharjah,Elite Motors 13,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2026,25,Male,Retail,1,36461.42,4149.94,32311.47,23731.71,8579.76,0.2655,Cash,Not Required,3.9
AS110736,2024-11-06,2024,Nov,USA,Illinois,Springfield,Global Wheels 4,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2022,23,Male,Retail,2,33826.28,2516.44,65136.11,55330.71,9805.4,0.1505,Bank Finance,Approved,4.3
AS110737,2025-09-10,2025,Sep,UAE,Dubai,Dubai,Elite Motors 15,Tesla,Model Y,SUV,Electric,Electric,Automatic,2022,30,Male,Retail,1,45430.55,1059.9,44370.65,30681.71,13688.94,0.3085,Bank Finance,Approved,4.2
AS110738,2026-04-28,2026,Apr,Canada,Quebec,Montreal,Global Wheels 5,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2022,28,Male,Retail,2,39463.87,5459.55,73468.19,61143.89,12324.3,0.1678,Bank Finance,Approved,4.6
AS110739,2025-06-13,2025,Jun,Canada,Alberta,Calgary,Metro Motors 15,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2026,44,Male,Corporate,1,33333.49,4369.61,28963.88,20778.0,8185.88,0.2826,Bank Finance,Approved,3.4
AS110740,2025-10-18,2025,Oct,USA,Florida,Orlando,CityDrive 11,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2024,44,Female,Corporate,1,25965.59,1585.44,24380.15,19687.91,4692.24,0.1925,Cash,Not Required,4.0
AS110741,2024-03-07,2024,Mar,Canada,British Columbia,Vancouver,Elite Motors 7,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,32,Male,Fleet,2,27848.13,1789.41,53906.85,42553.83,11353.02,0.2106,Cash,Not Required,4.1
AS110742,2026-07-11,2026,Jul,UK,England,London,AutoHub 11,Honda,Civic,Sedan,Compact,Petrol,CVT,2025,34,Male,Retail,2,23695.12,4130.92,43259.33,29421.84,13837.49,0.3199,Lease,Pending,3.9
AS110743,2025-04-26,2025,Apr,Australia,Western Australia,Perth,Global Wheels 4,Honda,Civic,Sedan,Compact,Petrol,CVT,2025,45,Female,Retail,1,23982.63,1231.02,22751.61,17700.71,5050.9,0.222,Bank Finance,Approved,3.9
AS110744,2025-01-14,2025,Jan,Canada,Alberta,Calgary,Elite Motors 7,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2021,50,Female,Retail,1,22441.92,2462.96,19978.96,17019.04,2959.92,0.1482,Credit Card,Not Required,4.0
AS110745,2024-09-15,2024,Sep,Canada,Alberta,Calgary,Prime Auto 4,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2022,44,Female,Corporate,1,70920.64,2668.65,68251.99,52423.59,15828.4,0.2319,Lease,Approved,3.1
AS110746,2026-03-08,2026,Mar,Canada,British Columbia,Vancouver,Elite Motors 6,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,30,Male,Fleet,1,43556.78,5570.81,37985.97,27653.96,10332.01,0.272,Credit Card,Not Required,3.8
AS110747,2025-04-06,2025,Apr,UK,Scotland,Glasgow,AutoHub 6,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2026,24,Female,Retail,1,34663.41,1885.75,32777.66,26167.96,6609.7,0.2017,Bank Finance,Approved,3.4
AS110748,2025-10-14,2025,Oct,Australia,Western Australia,Perth,Global Wheels 6,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2023,33,Male,Corporate,2,46853.51,12217.89,81489.13,63788.84,17700.3,0.2172,Lease,Approved,3.8
AS110749,2025-03-15,2025,Mar,UAE,Ajman,Ajman,Metro Motors 6,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2026,44,Female,Retail,1,48309.84,2951.36,45358.48,32213.78,13144.7,0.2898,Credit Card,Not Required,4.1
AS110750,2026-03-14,2026,Mar,Australia,Victoria,Geelong,Elite Motors 4,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2021,61,Male,Retail,2,50909.03,7134.57,94683.49,72514.17,22169.31,0.2341,Cash,Not Required,4.7
AS110751,2025-05-02,2025,May,Japan,Tokyo,Tokyo,Prime Auto 1,Tesla,Model Y,SUV,Electric,Electric,Automatic,2026,49,Male,Retail,1,47794.71,5388.05,42406.66,34902.71,7503.95,0.177,Cash,Not Required,3.4
AS110752,2025-02-15,2025,Feb,USA,Florida,Tampa,Global Wheels 8,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2026,46,Male,Retail,2,34373.88,3187.75,65560.02,54315.68,11244.33,0.1715,Bank Finance,Approved,3.9
AS110753,2025-07-16,2025,Jul,Japan,Osaka,Osaka,CityDrive 13,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2023,31,Male,Retail,1,26481.45,868.87,25612.58,20075.98,5536.6,0.2162,Bank Finance,Approved,4.1
AS110754,2024-11-14,2024,Nov,Japan,Osaka,Osaka,CityDrive 12,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2025,51,Male,Retail,2,53359.38,5613.67,101105.1,77864.09,23241.01,0.2299,Cash,Not Required,4.4
AS110755,2025-11-19,2025,Nov,Germany,Hesse,Frankfurt,Global Wheels 15,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2025,25,Female,Corporate,2,35415.99,9485.75,61346.23,42801.0,18545.23,0.3023,Bank Finance,Approved,3.3
AS110756,2025-09-11,2025,Sep,Canada,Ontario,Toronto,Prime Auto 17,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2024,34,Female,Corporate,1,26980.8,2979.19,24001.61,20129.35,3872.25,0.1613,Bank Finance,Approved,3.2
AS110757,2026-02-26,2026,Feb,Canada,British Columbia,Vancouver,Metro Motors 7,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2024,54,Male,Retail,1,43609.99,5528.04,38081.95,28774.92,9307.03,0.2444,Bank Finance,Approved,4.5
AS110758,2025-10-19,2025,Oct,UAE,Sharjah,Sharjah,Elite Motors 3,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2021,31,Female,Fleet,4,51924.7,24561.89,183136.9,133013.04,50123.85,0.2737,Credit Card,Not Required,4.7
AS110759,2024-05-03,2024,May,UAE,Ajman,Ajman,CityDrive 16,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2025,33,Female,Fleet,1,60739.07,5765.13,54973.94,44443.25,10530.69,0.1916,Bank Finance,Approved,4.1
AS110760,2025-11-21,2025,Nov,Australia,Victoria,Melbourne,AutoHub 5,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2025,41,Male,Retail,5,30015.7,14767.66,135310.87,112497.26,22813.61,0.1686,Bank Finance,Approved,4.7
AS110761,2024-03-09,2024,Mar,UK,Northern Ireland,Belfast,CityDrive 12,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2022,28,Female,Corporate,1,43465.82,3062.84,40402.98,30209.77,10193.21,0.2523,Lease,Approved,5.0
AS110762,2024-08-21,2024,Aug,Japan,Osaka,Osaka,CityDrive 13,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2022,29,Female,Fleet,1,54812.8,1697.02,53115.78,36364.88,16750.9,0.3154,Cash,Not Required,3.5
AS110763,2024-01-08,2024,Jan,India,Maharashtra,Mumbai,Metro Motors 15,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2026,36,Female,Retail,1,30848.76,3235.28,27613.48,19497.86,8115.62,0.2939,Cash,Not Required,3.9
AS110764,2024-10-23,2024,Oct,USA,Illinois,Chicago,AutoHub 11,Tesla,Model Y,SUV,Electric,Electric,Automatic,2025,36,Female,Corporate,1,48365.97,1056.29,47309.68,38785.75,8523.93,0.1802,Credit Card,Not Required,3.9
AS110765,2024-10-11,2024,Oct,Canada,British Columbia,Vancouver,AutoHub 5,Honda,Civic,Sedan,Compact,Petrol,CVT,2025,40,Male,Corporate,1,25086.91,1111.56,23975.35,19322.99,4652.36,0.194,Cash,Not Required,3.1
AS110766,2025-07-06,2025,Jul,India,Kerala,Kochi,CityDrive 3,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,31,Female,Corporate,1,39713.42,1576.17,38137.24,26922.61,11214.63,0.2941,Bank Finance,Approved,3.5
AS110767,2025-05-01,2025,May,USA,New York,Buffalo,Global Wheels 7,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2025,20,Male,Retail,1,24320.72,2780.18,21540.54,17334.4,4206.14,0.1953,Credit Card,Not Required,4.9
AS110768,2025-07-04,2025,Jul,UK,Wales,Swansea,Metro Motors 9,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2021,51,Male,Retail,1,53359.94,3235.7,50124.25,39785.3,10338.95,0.2063,Lease,Rejected,5.0
AS110769,2024-10-07,2024,Oct,UK,England,Manchester,CityDrive 8,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2024,29,Female,Retail,1,42737.8,4678.66,38059.14,27530.66,10528.47,0.2766,Bank Finance,Approved,4.4
AS110770,2024-05-15,2024,May,USA,Florida,Tampa,AutoHub 15,Honda,Civic,Sedan,Compact,Petrol,CVT,2024,30,Male,Corporate,2,25825.02,5418.43,46231.6,37852.13,8379.47,0.1812,Bank Finance,Approved,4.5
AS110771,2026-02-19,2026,Feb,UK,Wales,Swansea,Elite Motors 13,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2026,26,Male,Retail,1,62123.26,2233.53,59889.74,46678.18,13211.55,0.2206,Bank Finance,Approved,3.0
AS110772,2024-10-11,2024,Oct,Canada,British Columbia,Vancouver,Prime Auto 16,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2025,25,Female,Retail,1,66561.14,5676.54,60884.6,50815.03,10069.57,0.1654,Bank Finance,Approved,4.7
AS110773,2025-09-04,2025,Sep,Germany,Berlin,Berlin,Metro Motors 3,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2023,30,Male,Retail,1,59651.45,3971.59,55679.86,45168.99,10510.87,0.1888,Lease,Pending,3.7
AS110774,2024-10-16,2024,Oct,Japan,Tokyo,Tokyo,CityDrive 10,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2023,28,Male,Retail,1,43637.88,2170.13,41467.75,28685.94,12781.8,0.3082,Credit Card,Not Required,4.5
AS110775,2024-09-07,2024,Sep,India,Telangana,Hyderabad,Elite Motors 16,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2023,34,Male,Retail,1,37454.88,4705.14,32749.75,25436.89,7312.85,0.2233,Cash,Not Required,4.0
AS110776,2024-11-19,2024,Nov,Japan,Osaka,Osaka,Global Wheels 3,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2024,39,Male,Fleet,1,33335.78,4081.75,29254.03,24917.08,4336.96,0.1483,Credit Card,Not Required,4.5
AS110777,2025-01-08,2025,Jan,Japan,Tokyo,Tokyo,AutoHub 14,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2026,53,Female,Corporate,1,40926.45,3012.19,37914.26,28837.87,9076.39,0.2394,Cash,Not Required,3.5
AS110778,2024-01-14,2024,Jan,Japan,Kanagawa,Yokohama,Prime Auto 10,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2021,46,Male,Retail,1,39792.91,1116.2,38676.72,32920.43,5756.29,0.1488,Bank Finance,Pending,3.1
AS110779,2024-03-14,2024,Mar,Japan,Aichi,Nagoya,Global Wheels 16,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2022,20,Male,Corporate,1,38475.5,3571.24,34904.25,27949.99,6954.26,0.1992,Bank Finance,Approved,4.1
AS110780,2025-10-02,2025,Oct,UK,Scotland,Glasgow,Prime Auto 6,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,27,Male,Corporate,1,44999.41,3796.93,41202.48,33611.04,7591.44,0.1842,Lease,Approved,3.6
AS110781,2024-08-09,2024,Aug,Germany,Berlin,Berlin,Prime Auto 11,Kia,EV6,Hatchback,Electric,Electric,Automatic,2022,56,Female,Retail,1,51809.4,6519.45,45289.95,37077.51,8212.43,0.1813,Credit Card,Not Required,3.8
AS110782,2025-11-23,2025,Nov,Canada,British Columbia,Vancouver,Elite Motors 15,Kia,EV6,Hatchback,Electric,Electric,Automatic,2025,39,Female,Retail,1,44539.01,1324.0,43215.0,30534.29,12680.71,0.2934,Lease,Approved,4.3
AS110783,2025-09-11,2025,Sep,USA,Illinois,Springfield,Elite Motors 2,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2022,34,Female,Retail,2,43066.87,8002.17,78131.58,65280.09,12851.49,0.1645,Lease,Approved,3.9
AS110784,2024-07-13,2024,Jul,Japan,Osaka,Osaka,AutoHub 17,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2021,25,Male,Retail,2,43136.81,6610.14,79663.48,66257.53,13405.95,0.1683,Cash,Not Required,4.0
AS110785,2025-10-31,2025,Oct,Japan,Osaka,Osaka,Metro Motors 12,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2026,31,Male,Retail,1,63058.17,7114.29,55943.88,43708.86,12235.02,0.2187,Bank Finance,Approved,4.8
AS110786,2024-08-09,2024,Aug,UAE,Abu Dhabi,Abu Dhabi,Metro Motors 17,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2024,28,Male,Corporate,1,29585.42,1451.39,28134.03,21782.74,6351.29,0.2258,Cash,Not Required,4.8
AS110787,2025-05-15,2025,May,Canada,British Columbia,Vancouver,CityDrive 8,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2023,26,Female,Corporate,1,36138.43,4403.88,31734.55,25507.19,6227.36,0.1962,Bank Finance,Pending,4.5
AS110788,2024-08-12,2024,Aug,UAE,Ajman,Ajman,CityDrive 5,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2022,31,Female,Retail,1,31771.53,3240.06,28531.48,21167.54,7363.94,0.2581,Cash,Not Required,3.6
AS110789,2024-01-02,2024,Jan,USA,Florida,Miami,Metro Motors 11,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2022,32,Male,Retail,1,31777.0,2122.97,29654.04,24497.86,5156.18,0.1739,Cash,Not Required,2.9
AS110790,2026-07-19,2026,Jul,USA,Texas,Dallas,Global Wheels 11,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2026,43,Male,Retail,1,33675.32,1538.79,32136.53,24074.8,8061.73,0.2509,Lease,Approved,3.0
AS110791,2026-05-07,2026,May,UAE,Ajman,Ajman,Global Wheels 8,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2022,37,Male,Corporate,5,50199.51,18439.81,232557.72,193803.97,38753.75,0.1666,Credit Card,Not Required,4.0
AS110792,2025-04-10,2025,Apr,India,Telangana,Hyderabad,Metro Motors 12,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2022,41,Male,Retail,1,22379.28,2489.72,19889.55,16259.49,3630.06,0.1825,Bank Finance,Approved,3.5
AS110793,2026-08-02,2026,Aug,Canada,British Columbia,Vancouver,Metro Motors 6,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,32,Female,Retail,1,51973.65,4802.72,47170.93,33189.19,13981.74,0.2964,Bank Finance,Approved,3.3
AS110794,2024-11-02,2024,Nov,Australia,Western Australia,Perth,Prime Auto 3,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2022,28,Male,Retail,1,31604.65,2313.03,29291.61,24468.28,4823.33,0.1647,Bank Finance,Approved,4.1
AS110795,2025-05-03,2025,May,Japan,Aichi,Nagoya,CityDrive 3,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2025,51,Female,Retail,1,25461.62,2217.79,23243.83,16027.78,7216.06,0.3105,Bank Finance,Approved,4.4
AS110796,2025-05-29,2025,May,Canada,Alberta,Calgary,Prime Auto 12,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2024,25,Female,Retail,2,71612.32,17108.35,126116.3,102245.53,23870.76,0.1893,Credit Card,Not Required,3.6
AS110797,2026-05-03,2026,May,India,Kerala,Kochi,Global Wheels 15,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2024,31,Female,Retail,2,21593.89,5020.7,38167.09,28435.91,9731.18,0.255,Cash,Not Required,4.4
AS110798,2024-05-29,2024,May,UK,Wales,Swansea,Global Wheels 15,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2026,43,Female,Retail,1,33351.35,2499.48,30851.87,23738.78,7113.09,0.2306,Cash,Not Required,5.0
AS110799,2024-09-08,2024,Sep,USA,Illinois,Chicago,AutoHub 10,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2022,42,Male,Retail,1,32406.6,4432.83,27973.77,21833.68,6140.09,0.2195,Bank Finance,Approved,4.5
AS110800,2024-10-09,2024,Oct,Canada,British Columbia,Vancouver,Metro Motors 15,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,32,Female,Corporate,2,45991.13,10288.15,81694.11,60568.99,21125.11,0.2586,Lease,Approved,3.7
AS110801,2025-06-03,2025,Jun,UK,Northern Ireland,Belfast,Global Wheels 13,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2021,37,Male,Corporate,1,35993.31,4277.5,31715.81,25208.16,6507.65,0.2052,Cash,Not Required,3.8
AS110802,2024-07-25,2024,Jul,USA,Florida,Tampa,Elite Motors 2,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2026,41,Male,Retail,4,31414.2,10417.89,115238.92,86495.34,28743.59,0.2494,Bank Finance,Approved,4.1
AS110803,2024-12-18,2024,Dec,UAE,Ajman,Ajman,Global Wheels 9,Tesla,Model Y,SUV,Electric,Electric,Automatic,2025,42,Female,Corporate,1,44163.02,4265.41,39897.62,32909.06,6988.56,0.1752,Bank Finance,Approved,4.0
AS110804,2024-03-26,2024,Mar,Australia,Western Australia,Perth,Global Wheels 17,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2024,32,Male,Retail,1,21946.91,1449.81,20497.11,15607.1,4890.01,0.2386,Bank Finance,Approved,3.6
AS110805,2024-03-10,2024,Mar,Australia,New South Wales,Newcastle,Elite Motors 5,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2024,41,Male,Retail,1,65088.62,2153.87,62934.75,53917.0,9017.75,0.1433,Bank Finance,Approved,3.7
AS110806,2026-01-21,2026,Jan,Germany,Hesse,Frankfurt,Elite Motors 6,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2022,49,Female,Retail,1,40071.38,5579.43,34491.95,28295.22,6196.72,0.1797,Bank Finance,Approved,3.9
AS110807,2026-07-24,2026,Jul,India,Kerala,Kochi,Elite Motors 11,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2024,34,Female,Retail,1,27626.22,1051.55,26574.67,22180.98,4393.69,0.1653,Credit Card,Not Required,4.6
AS110808,2025-11-05,2025,Nov,UAE,Sharjah,Sharjah,Metro Motors 13,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2021,34,Male,Retail,1,54088.46,5543.23,48545.23,40015.2,8530.03,0.1757,Lease,Approved,4.3
AS110809,2024-04-29,2024,Apr,Australia,Queensland,Brisbane,Elite Motors 12,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2022,45,Male,Corporate,1,21576.07,538.67,21037.4,16656.99,4380.41,0.2082,Credit Card,Not Required,3.8
AS110810,2025-03-30,2025,Mar,India,Karnataka,Mangaluru,AutoHub 5,Tesla,Model Y,SUV,Electric,Electric,Automatic,2026,47,Female,Fleet,2,46021.32,4079.0,87963.64,69191.91,18771.73,0.2134,Lease,Approved,3.1
AS110811,2026-02-22,2026,Feb,Australia,Victoria,Melbourne,Global Wheels 14,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2025,29,Female,Corporate,1,50788.88,7066.76,43722.12,34031.88,9690.24,0.2216,Bank Finance,Pending,3.6
AS110812,2024-06-05,2024,Jun,Australia,Queensland,Brisbane,Global Wheels 9,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2023,45,Male,Corporate,1,38243.99,3034.79,35209.2,24531.65,10677.55,0.3033,Bank Finance,Approved,4.3
AS110813,2026-03-01,2026,Mar,India,Kerala,Kochi,Metro Motors 10,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2025,41,Female,Retail,2,43310.91,11877.52,74744.3,62807.87,11936.43,0.1597,Lease,Approved,4.6
AS110814,2024-03-11,2024,Mar,USA,Texas,Houston,CityDrive 15,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,39,Female,Retail,1,46654.74,2046.94,44607.8,34756.43,9851.36,0.2208,Cash,Not Required,4.5
AS110815,2026-04-21,2026,Apr,UAE,Dubai,Dubai,Metro Motors 5,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2024,38,Male,Retail,1,30773.71,2535.67,28238.04,22869.33,5368.71,0.1901,Bank Finance,Approved,3.7
AS110816,2025-08-14,2025,Aug,Germany,Saxony,Leipzig,Metro Motors 6,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2021,26,Male,Retail,1,45140.01,4843.38,40296.64,32799.27,7497.37,0.1861,Lease,Approved,3.6
AS110817,2026-06-24,2026,Jun,Canada,Ontario,Ottawa,AutoHub 1,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2023,44,Male,Retail,1,28380.76,1408.14,26972.62,22673.36,4299.26,0.1594,Bank Finance,Approved,4.0
AS110818,2025-04-08,2025,Apr,India,Maharashtra,Nagpur,Elite Motors 10,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2022,31,Male,Retail,1,29613.34,1161.12,28452.22,22857.76,5594.46,0.1966,Credit Card,Not Required,5.0
AS110819,2025-03-15,2025,Mar,USA,California,San Jose,Elite Motors 5,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2024,21,Male,Retail,1,32338.62,4013.26,28325.37,20586.3,7739.07,0.2732,Bank Finance,Approved,4.3
AS110820,2025-04-12,2025,Apr,Japan,Kanagawa,Yokohama,Elite Motors 5,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2024,57,Male,Retail,1,31761.94,4136.99,27624.96,23180.02,4444.93,0.1609,Bank Finance,Approved,3.9
AS110821,2025-11-14,2025,Nov,USA,Texas,Austin,Global Wheels 14,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2022,20,Female,Retail,1,30554.03,3528.51,27025.52,19570.88,7454.64,0.2758,Bank Finance,Approved,4.2
AS110822,2024-02-08,2024,Feb,USA,California,San Diego,Global Wheels 16,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2026,34,Female,Corporate,3,26350.73,10124.03,68928.17,52230.03,16698.14,0.2423,Credit Card,Not Required,4.2
AS110823,2026-07-07,2026,Jul,Japan,Kanagawa,Yokohama,AutoHub 5,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2024,28,Male,Retail,5,28928.54,10736.64,133906.04,108475.69,25430.35,0.1899,Bank Finance,Approved,4.5
AS110824,2024-09-13,2024,Sep,USA,California,San Jose,Metro Motors 15,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,28,Male,Retail,4,46929.95,7643.38,180076.41,128719.61,51356.8,0.2852,Credit Card,Not Required,4.0
AS110825,2025-11-21,2025,Nov,UK,Northern Ireland,Belfast,Metro Motors 16,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2023,49,Female,Retail,1,67972.33,6894.41,61077.91,44463.4,16614.51,0.272,Lease,Approved,4.1
AS110826,2025-02-08,2025,Feb,Germany,Hesse,Frankfurt,Global Wheels 17,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2026,46,Male,Retail,1,50210.35,4223.32,45987.03,33468.16,12518.87,0.2722,Lease,Approved,3.1
AS110827,2025-03-12,2025,Mar,Japan,Osaka,Osaka,AutoHub 13,Honda,Civic,Sedan,Compact,Petrol,CVT,2025,42,Male,Corporate,1,26945.79,3297.59,23648.19,18463.09,5185.11,0.2193,Lease,Rejected,4.3
AS110828,2024-04-28,2024,Apr,Canada,Quebec,Montreal,Elite Motors 12,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,38,Male,Retail,1,35675.95,3300.54,32375.42,25185.59,7189.83,0.2221,Bank Finance,Rejected,3.7
AS110829,2024-01-20,2024,Jan,UAE,Ajman,Ajman,AutoHub 7,Honda,Civic,Sedan,Compact,Petrol,CVT,2022,35,Female,Retail,2,24563.82,1187.34,47940.3,38381.01,9559.29,0.1994,Credit Card,Not Required,3.6
AS110830,2025-07-18,2025,Jul,Australia,Queensland,Gold Coast,Elite Motors 17,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2025,36,Male,Corporate,1,47326.23,1994.33,45331.9,38435.05,6896.85,0.1521,Lease,Approved,4.0
AS110831,2025-01-28,2025,Jan,USA,California,San Diego,Metro Motors 7,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2022,36,Female,Retail,2,25278.23,4965.42,45591.04,36368.93,9222.12,0.2023,Cash,Not Required,4.1
AS110832,2025-07-20,2025,Jul,India,Kerala,Kozhikode,Global Wheels 8,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2022,31,Female,Retail,1,34495.59,3056.28,31439.3,23040.31,8398.99,0.2671,Bank Finance,Rejected,2.8
AS110833,2026-03-29,2026,Mar,Japan,Kanagawa,Yokohama,Metro Motors 13,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2022,44,Male,Retail,2,33268.75,2134.11,64403.4,50144.78,14258.63,0.2214,Credit Card,Not Required,4.1
